client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms
1,67,72,1762434706216.7852,1762434706217.4048,0.6196498870849609,0.35262107849121094
1,68,73,1762434706267.491,1762434706268.45,0.9591579437255859,0.339508056640625
1,69,74,1762434706319.3845,1762434706320.501,1.1165142059326172,0.15735626220703125
1,70,75,1762434706371.286,1762434706371.5278,0.24199485778808594,0.8745193481445312
1,71,76,1762434706423.1023,1762434706423.6194,0.5168914794921875,0.27489662170410156
1,72,77,1762434706473.8086,1762434706474.5872,0.7786750793457031,0.2617835998535156
1,73,78,1762434706524.5107,1762434706525.6055,1.094818115234375,0.3161430358886719
1,74,79,1762434706576.4277,1762434706576.6445,0.2167224884033203,0.8780956268310547
1,75,80,1762434706626.8005,1762434706627.6775,0.8769035339355469,0.6601810455322266
1,76,81,1762434706677.506,1762434706677.6577,0.1513957977294922,0.7255077362060547
