client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms
100,69,435,1765244825386.9006,1765244825487.0852,100.18444061279297,0.04076957702636719
100,70,436,1765244825437.7163,1765244825538.465,100.74877738952637,0.5643367767333984
100,71,437,1765244825488.7566,1765244825589.3992,100.64244270324707,0.10633468627929688
100,72,438,1765244825539.0383,1765244825639.2468,100.20852088928223,0.43392181396484375
100,73,439,1765244825590.731,1765244825691.4463,100.71539878845215,0.5068778991699219
100,74,440,1765244825642.1655,1765244825743.2542,101.0887622833252,0.3733634948730469
100,75,441,1765244825692.2898,1765244825793.0842,100.79431533813477,0.2944469451904297
100,76,442,1765244825742.3948,1765244825843.5168,101.12214088439941,0.32782554626464844
100,77,443,1765244825792.8318,1765244825893.44,100.60811042785645,0.5140304565429688
100,78,444,1765244825843.0178,1765244825943.1843,100.16655921936035,0.44155120849609375
