client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,packet_size,cpu,perceived_position_error,bandwidth
1,1,384,1766601118122.4739,1766601118219.8755,97.40161895751953,0,57.0,0.9,0.0,0
2,1,384,1766601118122.8066,1766601118215.55,92.7433967590332,0,57.0,0.9,0.0,0
3,1,384,1766601118123.0276,1766601118219.1243,96.09675407409668,0,57.0,0.9,0.0,0
4,1,384,1766601118123.8167,1766601118233.7407,109.9240779876709,0,57.0,0.9,0.0,0
1,2,385,1766601118161.5505,1766601118267.9656,106.4150333404541,9.01341438293457,57.0,0.0,0.0,18.96440701198617
2,2,385,1766601118161.7659,1766601118264.762,102.9961109161377,10.252714157104492,57.0,0.0,19.6468827043885,18.532097711983806
3,2,385,1766601118161.991,1766601118262.5276,100.53682327270508,4.440069198608398,57.0,0.0,6.082762530298219,21.01221734728316
4,2,385,1766601118162.1602,1766601118261.7014,99.54118728637695,10.382890701293945,57.0,0.0,23.345235059857504,32.61721690081815
1,3,386,1766601118201.9333,1766601118297.8677,95.93439102172852,10.480642318725586,57.0,3.1,0.0,17.54021837123109
2,3,386,1766601118202.1877,1766601118307.3438,105.15594482421875,2.1598339080810547,57.0,3.1,19.6468827043885,14.902983347828515
3,3,386,1766601118202.4019,1766601118303.9075,101.50551795959473,0.9686946868896484,57.0,3.1,6.082762530298219,16.135271487479553
4,3,386,1766601118202.577,1766601118307.5505,104.97355461120605,5.432367324829102,57.0,3.1,23.345235059857504,18.534120565616476
1,4,387,1766601118241.9368,1766601118349.973,108.03627967834473,12.101888656616211,109.0,5.9,0.0,17.217867470851733
2,4,387,1766601118241.9368,1766601118349.9805,108.04367065429688,2.887725830078125,109.0,5.9,0.0,16.66289520855316
3,4,387,1766601118241.9368,1766601118338.1438,96.2071418762207,5.298376083374023,109.0,5.9,6.082762530298219,18.82044044766812
4,4,387,1766601118241.9368,1766601118352.1467,110.20994186401367,5.236387252807617,109.0,5.9,23.345235059857504,18.91795930233757
1,5,388,1766601118283.5454,1766601118384.9114,101.36580467224121,6.670475006103516,109.0,3.0,0.0,18.856504636923493
2,5,388,1766601118283.5454,1766601118385.8943,102.34880447387695,5.694866180419922,109.0,3.0,0.0,18.268889111834092
3,5,388,1766601118283.5454,1766601118377.6992,94.15364265441895,2.053499221801758,109.0,3.0,0.0,19.62478926843237
4,5,388,1766601118283.5454,1766601118384.9758,101.43041610717773,8.779525756835938,109.0,3.0,0.0,20.577232714352366
1,6,389,1766601118323.7996,1766601118425.6782,101.87864303588867,0.5128383636474609,113.0,0.0,0.0,19.51383207903503
2,6,389,1766601118323.7996,1766601118415.9158,92.11611747741699,10.232686996459961,113.0,0.0,0.0,20.0433484667929
3,6,389,1766601118323.7996,1766601118434.2698,110.47005653381348,16.31641387939453,113.0,0.0,0.0,18.666436686653746
4,6,389,1766601118323.7996,1766601118417.8447,94.04516220092773,7.38525390625,113.0,0.0,0.0,21.813756978609977
1,7,390,1766601118364.7122,1766601118474.2551,109.5428466796875,7.664203643798828,119.0,5.9,13.152946437965905,19.529864992096464
2,7,390,1766601118364.7122,1766601118456.8547,92.14258193969727,0.026464462280273438,119.0,5.9,0.0,20.588079127140865
3,7,390,1766601118364.7122,1766601118463.4146,98.70243072509766,11.76762580871582,119.0,5.9,0.0,20.336461748947894
4,7,390,1766601118364.7122,1766601118476.0525,111.34028434753418,17.295122146606445,119.0,5.9,0.0,20.502512319787527
1,8,391,1766601118405.984,1766601118497.5164,91.53246879577637,18.010377883911133,119.0,0.0,13.152946437965905,21.32250924845478
2,8,391,1766601118405.984,1766601118512.8943,106.91046714782715,14.767885208129883,119.0,0.0,11.045361017187261,19.909583700762447
3,8,391,1766601118405.984,1766601118516.8745,110.89062690734863,12.188196182250977,119.0,0.0,0.0,19.88243541860551
4,8,391,1766601118405.984,1766601118510.4575,104.47359085083008,6.866693496704102,119.0,0.0,6.4031242374328485,21.39371395902004
1,9,392,1766601118446.606,1766601118540.2803,93.6744213104248,2.1419525146484375,119.0,0.0,13.152946437965905,21.447869440054617
2,9,392,1766601118446.606,1766601118547.8135,101.20749473571777,5.702972412109375,119.0,0.0,11.045361017187261,20.682384597241196
3,9,392,1766601118446.606,1766601118539.2202,92.61441230773926,18.276214599609375,119.0,0.0,0.0,21.46856296901945
4,9,392,1766601118446.606,1766601118544.2664,97.66054153442383,6.81304931640625,119.0,0.0,6.4031242374328485,22.13021802591844
1,10,393,1766601118487.53,1766601118590.122,102.59199142456055,8.917570114135742,120.0,3.0,0.0,21.153470092909473
2,10,393,1766601118487.53,1766601118585.7942,98.26421737670898,2.943277359008789,120.0,3.0,0.0,21.1536095798275
3,10,393,1766601118487.53,1766601118594.694,107.16414451599121,14.549732208251953,120.0,3.0,14.560219778561036,20.853645567217523
4,10,393,1766601118487.53,1766601118591.359,103.82890701293945,6.168365478515625,120.0,3.0,0.0,21.90045357604157
1,11,394,1766601118528.2734,1766601118631.43,103.15656661987305,0.5645751953125,120.0,0.0,0.0,21.362908703485203
2,11,394,1766601118528.2734,1766601118625.1416,96.86827659606934,1.3959407806396484,120.0,0.0,0.0,21.465286433047403
3,11,394,1766601118528.2734,1766601118625.7554,97.48196601867676,9.682178497314453,120.0,0.0,14.560219778561036,21.62156294485762
4,11,394,1766601118528.2734,1766601118630.0588,101.78542137145996,2.043485641479492,120.0,0.0,0.0,22.184199162333464
1,12,395,1766601118568.5134,1766601118680.2725,111.75894737243652,8.602380752563477,123.0,0.0,2.0,21.233849439968267
